rackTotCnt,stationName,parkingBikeTotCnt,shared,stationLatitude,stationLongitude,stationId,updated_at
13,401. 상암월드컵파크 10단지 앞,44,338,37.58618927,126.88161469,ST-76,2025-09-04T10:00:00.000+09:00
20,402. 상암월드컵파크 9단지 앞,34,170,37.58292770,126.87983704,ST-77,2025-09-04T10:00:00.000+09:00
20,403. 부엉이공원 앞,25,125,37.58559036,126.88472748,ST-78,2025-09-04T10:00:00.000+09:00
8,405. DMC빌 앞,1,13,37.58265686,126.88578796,ST-80,2025-09-04T10:00:00.000+09:00
15,406. 상암월드컵파크 7단지 앞,23,153,37.58108902,126.88088226,ST-81,2025-09-04T10:00:00.000+09:00
17,407. 마포구 육아종합지원센터,13,76,37.58063126,126.88367462,ST-83,2025-09-04T10:00:00.000+09:00
14,408. LG CNS앞,2,14,37.58081055,126.88665009,ST-84,2025-09-04T10:00:00.000+09:00
30,409. 누리꿈스퀘어 옆,6,20,37.57939911,126.88916016,ST-86,2025-09-04T10:00:00.000+09:00
10,410. 상암중학교 옆,6,60,37.57739258,126.88747406,ST-88,2025-09-04T10:00:00.000+09:00
10,411. DMC홍보관,4,40,37.57799530,126.89147186,ST-90,2025-09-04T10:00:00.000+09:00
21,412. DMC산학협력연구센터 앞,3,14,37.57565689,126.89079285,ST-91,2025-09-04T10:00:00.000+09:00
10,413. 상암월드컵파크 3단지 후문,35,350,37.57147598,126.88968658,ST-92,2025-09-04T10:00:00.000+09:00
8,414. 상암동주민센터 옆,0,0,37.57822037,126.89447021,ST-94,2025-09-04T10:00:00.000+09:00
10,415. DMC역 9번출구 앞,0,0,37.57746887,126.89736176,ST-95,2025-09-04T10:00:00.000+09:00
12,416. 상암월드컵파크 1단지 교차로,0,0,37.57566452,126.89444733,ST-96,2025-09-04T10:00:00.000+09:00
20,417. DMC역 2번출구 옆,5,25,37.57506943,126.89991760,ST-93,2025-09-04T10:00:00.000+09:00
20,418. 월드컵경기장역 3번출구 옆,16,80,37.57048035,126.89889526,ST-89,2025-09-04T10:00:00.000+09:00
21,419. 홈플러스 마포점 앞,21,100,37.56842041,126.89942932,ST-87,2025-09-04T10:00:00.000+09:00
37,420. 서울시 공공자전거 상암센터,58,157,37.56624603,126.89617920,ST-85,2025-09-04T10:00:00.000+09:00
8,421. 마포구청 앞,7,88,37.56574631,126.90186310,ST-82,2025-09-04T10:00:00.000+09:00
9,422. 문화비축기지,11,122,37.56897736,126.89440155,ST-968,2025-09-04T10:00:00.000+09:00
15,424. 롯데하이마트 (상암월드컵점),8,53,37.57361984,126.89804840,ST-990,2025-09-04T10:00:00.000+09:00
10,425. DMC첨단산업센터,2,20,37.58450317,126.88559723,ST-991,2025-09-04T10:00:00.000+09:00
10,426. 서울신용보증재단,14,140,37.54906082,126.95417786,ST-992,2025-09-04T10:00:00.000+09:00
12,427. 성산시영아파트,26,217,37.56937790,126.90402985,ST-1397,2025-09-04T10:00:00.000+09:00
10,428. 명보사거리,2,20,37.56439972,126.99143219,ST-1437,2025-09-04T10:00:00.000+09:00
8,429. 송도병원,2,25,37.54988861,127.00734711,ST-1438,2025-09-04T10:00:00.000+09:00
6,430. 장충동먹자골목 앞,0,0,37.56212616,127.00625610,ST-1439,2025-09-04T10:00:00.000+09:00
25,431. 청계천 영도교,28,112,37.57101440,127.01974487,ST-1440,2025-09-04T10:00:00.000+09:00
10,432. 마포중앙도서관,0,0,37.56333923,126.90820312,ST-1494,2025-09-04T10:00:00.000+09:00
12,433. 을지로입구역 2번출구,0,0,37.56634521,126.98229218,ST-1668,2025-09-04T10:00:00.000+09:00
10,434. 신당 래미안 버스정류장,3,30,37.56148911,127.02393341,ST-1669,2025-09-04T10:00:00.000+09:00
10,435. SK 남산빌딩,0,0,37.55686188,126.97561646,ST-1670,2025-09-04T10:00:00.000+09:00
10,436. 이대역 5번출구,0,0,37.55659103,126.94618988,ST-1675,2025-09-04T10:00:00.000+09:00
11,437. 대흥역 1번출구,2,18,37.54846954,126.94092560,ST-1691,2025-09-04T10:00:00.000+09:00
15,438. 성산2-1 공영주차장,12,80,37.56472015,126.90676880,ST-1692,2025-09-04T10:00:00.000+09:00
15,440. 하늘공원 입구,16,107,37.57012177,126.88134766,ST-1754,2025-09-04T10:00:00.000+09:00
15,441.염천교사거리,9,60,37.55989075,126.97149658,ST-1761,2025-09-04T10:00:00.000+09:00
13,442.서울역 서부,14,108,37.55641556,126.96919250,ST-1768,2025-09-04T10:00:00.000+09:00
9,443.호암아트홀,3,33,37.56211090,126.97071838,ST-1769,2025-09-04T10:00:00.000+09:00
15,445.대한상공회의소,1,7,37.56015396,126.97410583,ST-1771,2025-09-04T10:00:00.000+09:00
13,446. 상명대입구,3,23,37.60012817,126.95783234,ST-938,2025-09-04T10:00:00.000+09:00
6,447. 신영동삼거리,6,100,37.60399246,126.96194458,ST-939,2025-09-04T10:00:00.000+09:00
10,449. 일성아파트,14,140,37.60871887,126.97286224,ST-941,2025-09-04T10:00:00.000+09:00
51,450. 효자동 삼거리,39,76,37.58360291,126.97254944,ST-978,2025-09-04T10:00:00.000+09:00
8,451. 청와대앞길,0,0,37.58351517,126.97966766,ST-979,2025-09-04T10:00:00.000+09:00
13,452. 동대문 종합시장 버스정류장,6,46,37.57123947,127.00440979,ST-1605,2025-09-04T10:00:00.000+09:00
10,453. 종로오가 지하쇼핑센터 14번출구,4,40,37.57114029,127.00067139,ST-1606,2025-09-04T10:00:00.000+09:00
13,454. 종로2가 버스정류장 (종각방향),0,0,37.57035828,126.98638153,ST-1607,2025-09-04T10:00:00.000+09:00
8,455. 종로6가역 버스정류장(동대문 방향),4,50,37.57096100,127.00605774,ST-1608,2025-09-04T10:00:00.000+09:00
10,456. 숭인2동 주민센터 입구,28,280,37.57447052,127.01982880,ST-1609,2025-09-04T10:00:00.000+09:00
10,457. 종로꽃시장 입구 옆,2,20,37.57131958,127.00720978,ST-1610,2025-09-04T10:00:00.000+09:00
21,458. 광화문역 5번출구,0,0,37.56989288,126.97756958,ST-1611,2025-09-04T10:00:00.000+09:00
10,461. 서울경찰청,5,50,37.57436371,126.97236633,ST-1619,2025-09-04T10:00:00.000+09:00
10,464. 삼청동 골목,3,30,37.58419037,126.98169708,ST-1756,2025-09-04T10:00:00.000+09:00
5,465. 삼청공원 앞,7,140,37.58760452,126.98359680,ST-1759,2025-09-04T10:00:00.000+09:00
13,466.롯데호텔,0,0,37.56584167,126.97981262,ST-1772,2025-09-04T10:00:00.000+09:00
10,467.한국은행,1,10,37.56221390,126.98086548,ST-1773,2025-09-04T10:00:00.000+09:00
8,468.웨스틴 조선호텔,5,63,37.56415939,126.97948456,ST-1774,2025-09-04T10:00:00.000+09:00
11,469.회현역 1번출구,0,0,37.55923080,126.98014069,ST-1775,2025-09-04T10:00:00.000+09:00
13,470.회현역 7번출구,0,0,37.55974579,126.98000336,ST-1776,2025-09-04T10:00:00.000+09:00
10,471.회현사거리 남측,4,40,37.56035995,126.98265076,ST-1777,2025-09-04T10:00:00.000+09:00
12,472.삼일교(시그니쳐 타워),3,25,37.56787109,126.98840332,ST-1778,2025-09-04T10:00:00.000+09:00
20,473.을지로4가역 9번출구,3,15,37.56605148,126.99798584,ST-1779,2025-09-04T10:00:00.000+09:00
40,474.동대문역사문화공원역 1번출구 뒤편,20,50,37.56629944,127.00849152,ST-1780,2025-09-04T10:00:00.000+09:00
21,475.DDP 패션몰,28,133,37.56764984,127.01181030,ST-1781,2025-09-04T10:00:00.000+09:00
10,476.광희문,9,90,37.56443024,127.00995636,ST-1782,2025-09-04T10:00:00.000+09:00
10,477.앰배서더 호텔 주변,1,10,37.55928802,127.00268555,ST-1783,2025-09-04T10:00:00.000+09:00
8,479.동대입구역 3번 출구,2,25,37.55937576,127.00602722,ST-1785,2025-09-04T10:00:00.000+09:00
8,480.약수역 6번 출구,1,13,37.55432129,127.01070404,ST-1786,2025-09-04T10:00:00.000+09:00
12,483.남산타운아파트 버스정류장,1,8,37.54758453,127.00643921,ST-1789,2025-09-04T10:00:00.000+09:00
10,485.서울역5번출구,7,70,37.55677032,126.97319794,ST-1791,2025-09-04T10:00:00.000+09:00
5,486. 평창동주민센터 앞,4,80,37.60627365,126.96832275,ST-2019,2025-09-04T10:00:00.000+09:00
10,488.푸르메병원,31,310,37.58456802,126.88021088,ST-2147,2025-09-04T10:00:00.000+09:00
10,489.구룡근린공원,6,60,37.58320236,126.88276672,ST-2148,2025-09-04T10:00:00.000+09:00
23,490.가온문화공원,2,9,37.58207703,126.88766479,ST-2149,2025-09-04T10:00:00.000+09:00
10,491.월드컵파크 4단지,7,70,37.57597733,126.88806915,ST-2150,2025-09-04T10:00:00.000+09:00
7,493.홍대입구역 6번출구,3,43,37.55657578,126.92885590,ST-2152,2025-09-04T10:00:00.000+09:00
5,494.신수동주민센터,13,260,37.54724503,126.93502808,ST-2153,2025-09-04T10:00:00.000+09:00
10,495.염리초등학교 앞,17,170,37.54243088,126.94699860,ST-2154,2025-09-04T10:00:00.000+09:00
25,497.합정동주민센터 앞,7,28,37.55175400,126.91230011,ST-2156,2025-09-04T10:00:00.000+09:00
10,498.연남동주민센터 앞,17,170,37.56465149,126.92212677,ST-2157,2025-09-04T10:00:00.000+09:00
7,500. 어린이대공원역 3번출구 앞,1,14,37.54705048,127.07433319,ST-97,2025-09-04T10:00:00.000+09:00
30,501. 광진구의회 앞,0,0,37.53730774,127.07035065,ST-98,2025-09-04T10:00:00.000+09:00
11,505. 자양사거리 광진아크로텔 앞,7,64,37.53701019,127.08224487,ST-102,2025-09-04T10:00:00.000+09:00
7,506. 금호 어울림 아파트 앞,2,29,37.54906082,127.05779266,ST-103,2025-09-04T10:00:00.000+09:00
10,508. 성수아카데미타워 앞,0,0,37.54516983,127.05757141,ST-105,2025-09-04T10:00:00.000+09:00
15,510. 뚝도아리수정수센터 버스정류소 옆,0,0,37.54122162,127.04380035,ST-107,2025-09-04T10:00:00.000+09:00
16,511. 서울숲역 5번 출구 옆,0,0,37.54458237,127.04460907,ST-108,2025-09-04T10:00:00.000+09:00
15,512. 뚝섬역 1번 출구 옆,1,7,37.54856110,127.04500580,ST-109,2025-09-04T10:00:00.000+09:00
13,513. 뚝섬역 5번 출구 정류소 옆,1,8,37.54630661,127.04980469,ST-111,2025-09-04T10:00:00.000+09:00
12,514. 성수사거리 버스정류장 앞,3,25,37.54257965,127.06330872,ST-112,2025-09-04T10:00:00.000+09:00
10,516. 광진메디칼 앞,14,140,37.54840469,127.06936646,ST-114,2025-09-04T10:00:00.000+09:00
20,518. 청계천 박물관 앞,22,110,37.57152557,127.03535461,ST-234,2025-09-04T10:00:00.000+09:00
20,519. 양지사거리,0,0,37.56699371,127.02991486,ST-235,2025-09-04T10:00:00.000+09:00
7,520. 상왕십리역 4번 출구 앞,1,14,37.56385803,127.03031921,ST-236,2025-09-04T10:00:00.000+09:00
14,521. 왕십리역 11번 출구 앞,3,21,37.56144714,127.03491974,ST-237,2025-09-04T10:00:00.000+09:00
5,522. 금호역 1번출구 앞,2,40,37.54864120,127.01642609,ST-238,2025-09-04T10:00:00.000+09:00
7,523. 옥수동성당 옆,0,0,37.54366302,127.01406097,ST-239,2025-09-04T10:00:00.000+09:00
10,524. 래미안금호하이리버 아파트 102동 옆,3,30,37.55220032,127.02505493,ST-240,2025-09-04T10:00:00.000+09:00
20,525. 한양대병원사거리,0,0,37.55805206,127.04035187,ST-241,2025-09-04T10:00:00.000+09:00
10,526. 용답토속공원 앞,6,60,37.56351089,127.05672455,ST-242,2025-09-04T10:00:00.000+09:00
8,529. 장한평역 8번 출구 앞,24,300,37.56137085,127.06365967,ST-243,2025-09-04T10:00:00.000+09:00
9,530. 청계벽산아파트 앞,29,322,37.56874847,127.03040314,ST-244,2025-09-04T10:00:00.000+09:00
7,533. 금남시장 교차로,22,314,37.54814911,127.02108765,ST-245,2025-09-04T10:00:00.000+09:00
10,534. 금호사거리,2,20,37.54863358,127.02572632,ST-246,2025-09-04T10:00:00.000+09:00
11,535. 응봉삼거리,4,36,37.55398560,127.03359222,ST-247,2025-09-04T10:00:00.000+09:00
8,536. 행당역 2번출구 앞,13,163,37.55735016,127.02921295,ST-248,2025-09-04T10:00:00.000+09:00
10,537. 한양대후문역 부근,0,0,37.56035614,127.04139709,ST-249,2025-09-04T10:00:00.000+09:00
10,539. 군자교교차로,14,140,37.55979538,127.07420349,ST-252,2025-09-04T10:00:00.000+09:00
8,540. 군자역 7번출구 베스트샵 앞,0,0,37.55603027,127.07864380,ST-253,2025-09-04T10:00:00.000+09:00
19,542. 강변역 4번출구 뒤,2,11,37.53582382,127.09416199,ST-254,2025-09-04T10:00:00.000+09:00
20,543. 구의공원(테크노마트 앞),5,25,37.53598785,127.09462738,ST-255,2025-09-04T10:00:00.000+09:00
10,544. 광남중학교,30,300,37.54072952,127.10290527,ST-256,2025-09-04T10:00:00.000+09:00
8,546. 잠실대교북단 교차로,10,125,37.53247833,127.08509064,ST-257,2025-09-04T10:00:00.000+09:00
10,549. 아차산역 3번출구,5,50,37.55122375,127.08970642,ST-259,2025-09-04T10:00:00.000+09:00
20,550. 서울시설공단 앞,16,80,37.57164001,127.03565979,ST-251,2025-09-04T10:00:00.000+09:00
11,551. 구의삼성쉐르빌 앞,8,73,37.53984070,127.09388733,ST-377,2025-09-04T10:00:00.000+09:00
9,552. 대림아크로리버 앞,4,44,37.53657913,127.09297180,ST-378,2025-09-04T10:00:00.000+09:00
19,553. 중곡 성원아파트 앞,17,89,37.57125473,127.07980347,ST-379,2025-09-04T10:00:00.000+09:00
9,555. 구의3동주민센터,1,11,37.53784943,127.09217072,ST-381,2025-09-04T10:00:00.000+09:00
7,556. 달맞이공원,4,57,37.54205322,127.02040100,ST-357,2025-09-04T10:00:00.000+09:00
10,557. 도선동 주민센터 앞,19,190,37.56764221,127.02569580,ST-358,2025-09-04T10:00:00.000+09:00
20,558. 성동광진 교육지원청 앞,5,25,37.56460571,127.03652191,ST-359,2025-09-04T10:00:00.000+09:00
13,559. 왕십리역 4번 출구 건너편,2,15,37.56109619,127.03679657,ST-360,2025-09-04T10:00:00.000+09:00
14,560. 비전교회 앞,12,86,37.55120468,127.06893158,ST-361,2025-09-04T10:00:00.000+09:00
10,561. 서울숲역 2번출구 앞,1,10,37.54281616,127.04467010,ST-362,2025-09-04T10:00:00.000+09:00
10,563. 성동세무서 건너편,5,50,37.54791260,127.06275177,ST-364,2025-09-04T10:00:00.000+09:00
7,564. 금호역 3번출구,0,0,37.54792786,127.01557159,ST-365,2025-09-04T10:00:00.000+09:00
19,565. 옥수역 3번출구,27,142,37.54136658,127.01776123,ST-366,2025-09-04T10:00:00.000+09:00
14,568. 청계8가 사거리 B,16,114,37.57110214,127.02355957,ST-369,2025-09-04T10:00:00.000+09:00
10,569. 응봉현대아파트 정류소,1,10,37.54958344,127.03024292,ST-370,2025-09-04T10:00:00.000+09:00
20,571. 세종대학교 대양AI센터,3,15,37.55039597,127.07585907,ST-382,2025-09-04T10:00:00.000+09:00
10,573. 구의문주차장 앞,5,50,37.54523087,127.08473206,ST-384,2025-09-04T10:00:00.000+09:00
22,574. 아차산역4번출구,18,82,37.55184937,127.08898163,ST-385,2025-09-04T10:00:00.000+09:00
10,575. 대원중고교 입구(대하빌딩),5,50,37.56429291,127.08693695,ST-386,2025-09-04T10:00:00.000+09:00
10,576. 광나루역 3번 출구,20,200,37.54483032,127.10426331,ST-387,2025-09-04T10:00:00.000+09:00
10,577. 광진청소년수련관,10,100,37.54654694,127.10613251,ST-388,2025-09-04T10:00:00.000+09:00
8,578. 성동세무서 부근,1,13,37.54829025,127.06246185,ST-371,2025-09-04T10:00:00.000+09:00
8,579. 마장역 4번출구,9,113,37.56520462,127.04184723,ST-372,2025-09-04T10:00:00.000+09:00
10,582. 경일중학교 앞,2,20,37.54317856,127.04907990,ST-375,2025-09-04T10:00:00.000+09:00
25,583. 청계천 생태교실 앞,25,100,37.56797028,127.04689026,ST-376,2025-09-04T10:00:00.000+09:00
20,584. 광진광장 교통섬,0,0,37.54782867,127.07263184,ST-445,2025-09-04T10:00:00.000+09:00
9,585. 성수2가1동 공영주차장 인근,2,22,37.53680801,127.05548859,ST-446,2025-09-04T10:00:00.000+09:00
10,586. 마장동 주민센터,18,180,37.56594086,127.04539490,ST-447,2025-09-04T10:00:00.000+09:00
10,587. 유니베라 앞,3,30,37.54541779,127.05264282,ST-482,2025-09-04T10:00:00.000+09:00
20,588. 뚝섬 유원지역,3,15,37.53268814,127.06749725,ST-483,2025-09-04T10:00:00.000+09:00
8,589. 성수역3번출구,3,38,37.54415894,127.05665588,ST-506,2025-09-04T10:00:00.000+09:00
20,590. 건국대학교 (입학정보관),0,0,37.53989029,127.07336426,ST-972,2025-09-04T10:00:00.000+09:00
5,591. 건국대학교 (행정관),0,0,37.54277802,127.07537079,ST-973,2025-09-04T10:00:00.000+09:00
30,592. 건국대학교 학생회관,4,13,37.54191208,127.07763672,ST-974,2025-09-04T10:00:00.000+09:00
15,594. 중랑물재생센터(서울새활용플라자),4,27,37.55830383,127.05805969,ST-967,2025-09-04T10:00:00.000+09:00
10,600. 휘경2동 주민센터,8,80,37.58991241,127.06867981,ST-260,2025-09-04T10:00:00.000+09:00
10,602. 장안동 사거리,39,390,37.57217407,127.07138824,ST-262,2025-09-04T10:00:00.000+09:00
8,605. 신설동역8번출구,2,25,37.57419968,127.02649689,ST-265,2025-09-04T10:00:00.000+09:00
15,606. 서울반도체고 앞,11,73,37.58462524,127.07028961,ST-266,2025-09-04T10:00:00.000+09:00
15,607. 신이문역 2번출구,22,147,37.60271072,127.06786346,ST-267,2025-09-04T10:00:00.000+09:00
10,608. 전농삼성아파트,2,20,37.58131027,127.05534363,ST-268,2025-09-04T10:00:00.000+09:00
30,609. 제기2교,24,80,37.58774567,127.03738403,ST-269,2025-09-04T10:00:00.000+09:00
10,610. 동대문중 교차로,31,310,37.57308578,127.05216217,ST-270,2025-09-04T10:00:00.000+09:00
20,612. 시립동부병원 앞 사거리,17,85,37.57366562,127.03081512,ST-271,2025-09-04T10:00:00.000+09:00
8,613. 신설동역 10번출구 앞,11,138,37.57527161,127.02346802,ST-272,2025-09-04T10:00:00.000+09:00
23,614. 용두동 사거리,13,57,37.57768631,127.03101349,ST-273,2025-09-04T10:00:00.000+09:00
25,615. 용두동 래미안허브리츠아파트 앞,33,132,37.57638168,127.03511047,ST-274,2025-09-04T10:00:00.000+09:00
10,616. 서울시립대 정문 앞 A,0,0,37.58256149,127.05436707,ST-275,2025-09-04T10:00:00.000+09:00
20,617. 청솔우성아파트 앞,33,165,37.57420349,127.05769348,ST-276,2025-09-04T10:00:00.000+09:00
8,621. 전농초등학교 건너편,17,213,37.57489014,127.05353546,ST-389,2025-09-04T10:00:00.000+09:00
15,622. 전농사거리 교통섬,12,80,37.57779312,127.05783081,ST-390,2025-09-04T10:00:00.000+09:00
25,623. 서울시립대 정문 앞 B,0,0,37.58369827,127.05385590,ST-391,2025-09-04T10:00:00.000+09:00
10,624. 전농동 동아아파트 앞,33,330,37.57418823,127.04589081,ST-392,2025-09-04T10:00:00.000+09:00
17,626. 군자교 서측 녹지대,35,206,37.56115341,127.07096863,ST-394,2025-09-04T10:00:00.000+09:00
10,627. 장안동삼거리 교통섬,25,250,37.57863235,127.07190704,ST-395,2025-09-04T10:00:00.000+09:00
15,628. 휘봉고등학교 앞,22,147,37.58677673,127.06764221,ST-396,2025-09-04T10:00:00.000+09:00
15,630. 동대문구 보건소,9,60,37.57485199,127.04030609,ST-397,2025-09-04T10:00:00.000+09:00
15,631. 답십리역 1번출구,16,107,37.56818390,127.05127716,ST-398,2025-09-04T10:00:00.000+09:00
8,633. 청량리 기업은행 앞,30,375,37.58049774,127.04472351,ST-400,2025-09-04T10:00:00.000+09:00
24,634. 외국어대 정문 앞,18,75,37.59601974,127.05982971,ST-401,2025-09-04T10:00:00.000+09:00
12,635. 시조사 앞,6,50,37.58751678,127.05277252,ST-402,2025-09-04T10:00:00.000+09:00
10,637. KAIST 경영대학 앞,4,40,37.59161377,127.04579163,ST-404,2025-09-04T10:00:00.000+09:00
10,638. 서울시립대 정보기술관,19,190,37.58300781,127.06097412,ST-405,2025-09-04T10:00:00.000+09:00
7,639. 서울시립대 후문,4,57,37.58504486,127.06027222,ST-406,2025-09-04T10:00:00.000+09:00
6,640. 동대문경찰서 교차로,29,483,37.58255005,127.04460144,ST-407,2025-09-04T10:00:00.000+09:00
10,641. 용두역 4번출구,13,130,37.57375336,127.03853607,ST-408,2025-09-04T10:00:00.000+09:00
9,642. 신답역 사거리,32,356,37.57035446,127.04843140,ST-409,2025-09-04T10:00:00.000+09:00
10,643. 동대문구민체육센터 (육교아래),12,120,37.56697083,127.07429504,ST-410,2025-09-04T10:00:00.000+09:00
15,648. 장안동위더스빌옆,23,153,37.56669998,127.06242371,ST-1300,2025-09-04T10:00:00.000+09:00
20,650. 중랑교사거리,11,55,37.59153366,127.06774139,ST-1302,2025-09-04T10:00:00.000+09:00
10,652. 답십리 래미안엘파인아파트 입구,23,230,37.57653046,127.06594086,ST-1447,2025-09-04T10:00:00.000+09:00
10,654. 전농동 텃골공원,19,190,37.57762146,127.05210876,ST-1449,2025-09-04T10:00:00.000+09:00
10,656. 영휘원 교차로,27,270,37.58723831,127.04313660,ST-1628,2025-09-04T10:00:00.000+09:00
15,661. 경희대학교 청운관,3,20,37.59460068,127.05197144,ST-1625,2025-09-04T10:00:00.000+09:00
10,663. 외대앞역 3번출구,19,190,37.59489059,127.06302643,ST-1671,2025-09-04T10:00:00.000+09:00
10,664. 서울시립대 건설공학관,0,0,37.58412933,127.05793762,ST-1758,2025-09-04T10:00:00.000+09:00
11,665.이문동 쌍용아파트 정문,32,291,37.59960556,127.06864166,ST-2265,2025-09-04T10:00:00.000+09:00
20,666.이문대성유니드아파트 앞,7,35,37.60362244,127.07083130,ST-2266,2025-09-04T10:00:00.000+09:00
7,667.청량차도 육교 밑,11,157,37.58670807,127.04688263,ST-2267,2025-09-04T10:00:00.000+09:00
10,669.청계한신휴플러스앞 삼거리,37,370,37.57214737,127.04460907,ST-2269,2025-09-04T10:00:00.000+09:00
9,670.삼육서울병원 버스정류장,24,267,37.58967590,127.06151581,ST-2270,2025-09-04T10:00:00.000+09:00
10,671.대광빌딩,1,10,37.57734299,127.02337646,ST-2271,2025-09-04T10:00:00.000+09:00
17,672.대광고등학교,3,18,37.57875061,127.02402496,ST-2272,2025-09-04T10:00:00.000+09:00
10,673.안암골벽산아파트(후문),3,30,37.58407974,127.03103638,ST-2273,2025-09-04T10:00:00.000+09:00
15,674.고대앞사거리 교통섬,0,0,37.58655167,127.03314209,ST-2274,2025-09-04T10:00:00.000+09:00
9,676.FITI시험연구원 앞,9,100,37.58143234,127.03547668,ST-2276,2025-09-04T10:00:00.000+09:00
21,678.장안힐스테이트(아) 앞,34,162,37.57655716,127.07431030,ST-2278,2025-09-04T10:00:00.000+09:00
10,679.전농SK아파트 앞,15,150,37.57787704,127.06168365,ST-2279,2025-09-04T10:00:00.000+09:00
22,680.꿈마루어린이도서관 앞,8,36,37.59238434,127.05741119,ST-2280,2025-09-04T10:00:00.000+09:00
14,681.서울특별시 동부교육지원청(육교),16,114,37.57983780,127.05637360,ST-2281,2025-09-04T10:00:00.000+09:00
20,700. KB국민은행 염창역 지점 앞,4,20,37.54684830,126.87277222,ST-308,2025-09-04T10:00:00.000+09:00
8,701. 목동사거리 부근,26,325,37.53280258,126.86392975,ST-309,2025-09-04T10:00:00.000+09:00
20,702. 목4동주민센터 옆,44,220,37.53254318,126.86872864,ST-310,2025-09-04T10:00:00.000+09:00
12,703. 오목교역 7번출구 앞,9,75,37.52362823,126.87524414,ST-311,2025-09-04T10:00:00.000+09:00
14,704. 남부법원검찰청 교차로,1,7,37.52325439,126.86490631,ST-312,2025-09-04T10:00:00.000+09:00
